nombre_hotel,ciudad,tipo_alojamiento,precio_clp,puntuacion,prediction
Departamento en Peñuelas vista al mar cerca del casino de La Serena,La Serena,hostal,90250.0,7.9,1
Exclusivo Condominio con vista al mar,La Serena,hostal,207924.0,9.3,2
Hostal Andino La Serena,La Serena,hostal,27491.0,7.2,1
Hostal Andino La Serena,La Serena,hostal,24972.0,9.6,0
Hostal Central La Serena,La Serena,hostal,28347.0,8.5,0
Hostal Central La Serena,La Serena,hostal,37295.0,9.0,0
Hostal Costanera La Serena,La Serena,hostal,25824.0,6.7,1
Hostal Costanera La Serena,La Serena,hostal,45313.0,8.1,1
Hostal Del Mar La Serena,La Serena,hostal,41100.0,8.8,0
Hostal Del Mar La Serena,La Serena,hostal,22808.0,8.7,0
Hostal El Punto,La Serena,hostal,28644.0,8.6,0
Hostal Norte La Serena,La Serena,hostal,22408.0,7.0,1
Hostal Norte La Serena,La Serena,hostal,37463.0,8.8,0
Hostal Paso por La Serena,La Serena,hostal,44000.0,9.2,0
Hostal Plaza La Serena,La Serena,hostal,30963.0,8.7,0
Hostal Primavera La Serena,La Serena,hostal,33692.0,8.8,0
Hostal Primavera La Serena,La Serena,hostal,36356.0,8.0,1
Hostal Sur La Serena,La Serena,hostal,24271.0,7.6,1
Hostal Sur La Serena,La Serena,hostal,29002.0,9.6,0
Hostal Vista Hermosa La Serena,La Serena,hostal,38075.0,9.3,0
Hostal Vista Hermosa La Serena,La Serena,hostal,23602.0,7.5,1
Oceana Suites Distrito Verde,La Serena,hostal,158911.0,8.7,2
Pasos Playa 4 esquinas - amoblado,La Serena,hostal,227400.0,9.3,2
Residencial Andino La Serena,La Serena,hostal,43606.0,9.4,0
Residencial Andino La Serena,La Serena,hostal,33921.0,7.1,1
Residencial Campo Verde,La Serena,hostal,28392.0,8.3,0
Residencial Central La Serena,La Serena,hostal,43052.0,6.7,1
Residencial Central La Serena,La Serena,hostal,27751.0,7.0,1
Residencial Costanera La Serena,La Serena,hostal,21844.0,9.4,0
Residencial Costanera La Serena,La Serena,hostal,36844.0,9.7,0
Residencial Del Mar La Serena,La Serena,hostal,21844.0,9.6,0
Residencial Del Mar La Serena,La Serena,hostal,27837.0,7.7,1
Residencial Norte La Serena,La Serena,hostal,30556.0,7.1,1
Residencial Norte La Serena,La Serena,hostal,43235.0,9.5,0
Residencial Plaza La Serena,La Serena,hostal,30977.0,8.9,0
Residencial Primavera La Serena,La Serena,hostal,35876.0,9.3,0
Residencial Primavera La Serena,La Serena,hostal,40528.0,7.3,1
Residencial Sur La Serena,La Serena,hostal,38777.0,9.7,0
Residencial Sur La Serena,La Serena,hostal,45853.0,8.8,0
Residencial Vista Hermosa La Serena,La Serena,hostal,29361.0,7.0,1
Tu Jardín Secreto,La Serena,hostal,28843.0,9.1,0
Hostal Graciela,Pucon,hostal,142500.0,8.9,2
"Casa Terra, Tu Refugio en la Naturaleza del Sur de Chile",Puerto Montt,hostal,46900.0,8.1,1
Departamento centrico,Puerto Montt,hostal,225654.0,9.7,2
Departamentos Arrayán,Puerto Montt,hostal,35000.0,9.1,0
Hostal Andino Puerto Montt,Puerto Montt,hostal,38515.0,9.7,0
Hostal Central Puerto Montt,Puerto Montt,hostal,33668.0,8.2,1
Hostal Central Puerto Montt,Puerto Montt,hostal,36184.0,7.6,1
Hostal Costanera Puerto Montt,Puerto Montt,hostal,27938.0,7.5,1
Hostal Del Mar Puerto Montt,Puerto Montt,hostal,41011.0,8.3,0
Hostal Norte Puerto Montt,Puerto Montt,hostal,27907.0,8.6,0
Hostal Norte Puerto Montt,Puerto Montt,hostal,31001.0,8.8,0
Hostal Patrimonial Angelmó,Puerto Montt,hostal,35963.0,8.9,0
Hostal Plaza Puerto Montt,Puerto Montt,hostal,27049.0,7.4,1
Hostal Plaza Puerto Montt,Puerto Montt,hostal,26310.0,9.0,0
Hostal Primavera Puerto Montt,Puerto Montt,hostal,29920.0,9.4,0
Hostal Primavera Puerto Montt,Puerto Montt,hostal,30090.0,9.0,0
Hostal Sur Puerto Montt,Puerto Montt,hostal,39504.0,7.1,1
Hostal Sur Puerto Montt,Puerto Montt,hostal,39222.0,9.4,0
Hostal Vista Hermosa Puerto Montt,Puerto Montt,hostal,30149.0,6.9,1
Hostal Vista Hermosa Puerto Montt,Puerto Montt,hostal,30543.0,9.5,0
Hostal y Cabañas Mirando al Mar,Puerto Montt,hostal,34611.0,8.3,0
Hostal y Cabañas Mozart,Puerto Montt,hostal,21844.0,9.6,0
Hotel Vicente Costanera,Puerto Montt,hostal,89499.0,8.4,0
Islanet Hostel & Bar,Puerto Montt,hostal,38839.0,7.8,1
Residencial Andino Puerto Montt,Puerto Montt,hostal,31393.0,7.9,1
Residencial Andino Puerto Montt,Puerto Montt,hostal,46431.0,9.1,0
Residencial Central Puerto Montt,Puerto Montt,hostal,37827.0,8.5,0
Residencial Costanera Puerto Montt,Puerto Montt,hostal,34411.0,9.1,0
Residencial Costanera Puerto Montt,Puerto Montt,hostal,30003.0,8.8,0
Residencial Del Mar Puerto Montt,Puerto Montt,hostal,39179.0,7.6,1
Residencial Del Mar Puerto Montt,Puerto Montt,hostal,41551.0,7.2,1
Residencial Norte Puerto Montt,Puerto Montt,hostal,24451.0,9.2,0
Residencial Norte Puerto Montt,Puerto Montt,hostal,41164.0,7.4,1
Residencial Plaza Puerto Montt,Puerto Montt,hostal,36455.0,6.8,1
Residencial Plaza Puerto Montt,Puerto Montt,hostal,38523.0,7.7,1
Residencial Primavera Puerto Montt,Puerto Montt,hostal,26479.0,8.3,0
Residencial Sur Puerto Montt,Puerto Montt,hostal,34761.0,9.5,0
Residencial Sur Puerto Montt,Puerto Montt,hostal,46579.0,9.1,0
Residencial Vista Hermosa Puerto Montt,Puerto Montt,hostal,36910.0,6.8,1
Residencial Vista Hermosa Puerto Montt,Puerto Montt,hostal,47091.0,7.3,1
ibis Puerto Montt,Puerto Montt,hostal,70262.0,7.8,1
Barso Home Puerto Natales,Puerto Natales,hostal,127500.0,9.3,0
Casita del Huerto,Puerto Natales,hostal,80000.0,9.9,0
Corner Hostel Puerto Natales,Puerto Natales,hostal,21844.0,7.8,1
Hostal Alcázar,Puerto Natales,hostal,68450.0,8.6,0
Hostal Andino Puerto Natales,Puerto Natales,hostal,39193.0,9.1,0
Hostal Andino Puerto Natales,Puerto Natales,hostal,27300.0,8.6,0
Hostal B&B Coastal Natales,Puerto Natales,hostal,64000.0,8.8,0
Hostal Baquedano,Puerto Natales,hostal,125364.0,9.3,0
Hostal Central Puerto Natales,Puerto Natales,hostal,36268.0,9.4,0
Hostal Costanera Puerto Natales,Puerto Natales,hostal,35122.0,8.0,1
Hostal Costanera Puerto Natales,Puerto Natales,hostal,44605.0,7.5,1
Hostal Del Mar Puerto Natales,Puerto Natales,hostal,37611.0,8.1,1
Hostal Del Mar Puerto Natales,Puerto Natales,hostal,43607.0,8.5,0
Hostal Doble E Patagonia,Puerto Natales,hostal,51727.0,9.1,0
Hostal Don Guillermo,Puerto Natales,hostal,31136.0,8.0,1
Hostal Norte Puerto Natales,Puerto Natales,hostal,21844.0,8.3,0
Hostal Norte Puerto Natales,Puerto Natales,hostal,26705.0,9.2,0
Hostal Plaza Puerto Natales,Puerto Natales,hostal,42637.0,9.3,0
Hostal Plaza Puerto Natales,Puerto Natales,hostal,39055.0,7.8,1
Hostal Primavera Puerto Natales,Puerto Natales,hostal,39470.0,7.4,1
Hostal Reymar,Puerto Natales,hostal,53686.0,8.3,0
Hostal Sur Puerto Natales,Puerto Natales,hostal,24012.0,8.7,0
Hostal Sur Puerto Natales,Puerto Natales,hostal,25086.0,8.4,0
Hostal Turpial Patagonia,Puerto Natales,hostal,190000.0,8.8,2
Hostal Vista Hermosa Puerto Natales,Puerto Natales,hostal,27076.0,7.4,1
Hostal Vista Hermosa Puerto Natales,Puerto Natales,hostal,42951.0,7.0,1
Hostel 53 Sur,Puerto Natales,hostal,21844.0,8.4,0
Residencial Andino Puerto Natales,Puerto Natales,hostal,43732.0,9.2,0
Residencial Andino Puerto Natales,Puerto Natales,hostal,46493.0,8.8,0
Residencial Central Puerto Natales,Puerto Natales,hostal,34401.0,7.9,1
Residencial Central Puerto Natales,Puerto Natales,hostal,25239.0,8.0,1
Residencial Costanera Puerto Natales,Puerto Natales,hostal,42932.0,7.1,1
Residencial Del Mar Puerto Natales,Puerto Natales,hostal,41710.0,8.7,0
Residencial Del Mar Puerto Natales,Puerto Natales,hostal,35532.0,7.0,1
Residencial Norte Puerto Natales,Puerto Natales,hostal,21844.0,9.0,0
Residencial Norte Puerto Natales,Puerto Natales,hostal,46461.0,9.7,0
Residencial Plaza Puerto Natales,Puerto Natales,hostal,21844.0,9.5,0
Residencial Plaza Puerto Natales,Puerto Natales,hostal,41762.0,7.9,1
Residencial Primavera Puerto Natales,Puerto Natales,hostal,33271.0,7.4,1
Residencial Primavera Puerto Natales,Puerto Natales,hostal,35832.0,9.0,0
Residencial Sur Puerto Natales,Puerto Natales,hostal,31720.0,8.6,0
Residencial Sur Puerto Natales,Puerto Natales,hostal,39533.0,9.2,0
Residencial Vista Hermosa Puerto Natales,Puerto Natales,hostal,33287.0,7.6,1
Treehouse Patagonia,Puerto Natales,hostal,191806.0,9.0,2
Turismo FORTALEZA PATAGONIA,Puerto Natales,hostal,63094.0,9.0,0
"Depto céntrico, cálido y full equipado junto al lago",Puerto Varas,hostal,110500.0,9.5,0
"HOM I Piscina Temperada, WiFi, Estacionamiento, Calefacción Central, Vista parcial al lago",Puerto Varas,hostal,117215.0,10.0,0
Habitación Privada e Independiente con Baño Privado,Puerto Varas,hostal,26891.0,7.9,1
Habitación en Casa Cumbres del Lago,Puerto Varas,hostal,52026.0,9.7,0
Hostal Andino Puerto Varas,Puerto Varas,hostal,32522.0,8.5,0
Hostal Brisas del Sur,Puerto Varas,hostal,30645.0,8.6,0
Hostal Central Puerto Varas,Puerto Varas,hostal,21844.0,8.8,0
Hostal Climb House,Puerto Varas,hostal,83213.0,9.0,0
Hostal Compass del Sur,Puerto Varas,hostal,43535.0,9.0,0
Hostal Costanera Puerto Varas,Puerto Varas,hostal,35712.0,7.3,1
Hostal Costanera Puerto Varas,Puerto Varas,hostal,30058.0,9.8,0
Hostal Del Mar Puerto Varas,Puerto Varas,hostal,25291.0,9.5,0
Hostal Del Mar Puerto Varas,Puerto Varas,hostal,47079.0,8.5,0
Hostal Norte Puerto Varas,Puerto Varas,hostal,39309.0,6.8,1
Hostal Norte Puerto Varas,Puerto Varas,hostal,33738.0,8.1,1
Hostal Plaza Puerto Varas,Puerto Varas,hostal,32000.0,7.9,1
Hostal Plaza Puerto Varas,Puerto Varas,hostal,41005.0,7.1,1
Hostal Primavera Puerto Varas,Puerto Varas,hostal,24811.0,7.6,1
Hostal Primavera Puerto Varas,Puerto Varas,hostal,22094.0,9.8,0
Hostal Sur Puerto Varas,Puerto Varas,hostal,29057.0,7.3,1
Hostal Vista Hermosa Puerto Varas,Puerto Varas,hostal,43770.0,7.2,1
Hostal Vista Hermosa Puerto Varas,Puerto Varas,hostal,35893.0,8.5,0
MaPatagonia Hostel Casa Historica,Puerto Varas,hostal,26407.0,9.6,0
Park Inn by Radisson Puerto Varas,Puerto Varas,hostal,79318.0,8.0,1
Residencial Andino Puerto Varas,Puerto Varas,hostal,21904.0,8.9,0
Residencial Andino Puerto Varas,Puerto Varas,hostal,43743.0,7.1,1
Residencial Central Puerto Varas,Puerto Varas,hostal,41294.0,9.6,0
Residencial Central Puerto Varas,Puerto Varas,hostal,26493.0,8.2,1
Residencial Costanera Puerto Varas,Puerto Varas,hostal,24684.0,9.7,0
Residencial Costanera Puerto Varas,Puerto Varas,hostal,32682.0,8.0,1
Residencial Del Mar Puerto Varas,Puerto Varas,hostal,26668.0,8.3,0
Residencial Del Mar Puerto Varas,Puerto Varas,hostal,30771.0,8.8,0
Residencial Norte Puerto Varas,Puerto Varas,hostal,38755.0,8.3,0
Residencial Norte Puerto Varas,Puerto Varas,hostal,31303.0,9.3,0
Residencial Plaza Puerto Varas,Puerto Varas,hostal,41685.0,8.4,0
Residencial Plaza Puerto Varas,Puerto Varas,hostal,40401.0,7.4,1
Residencial Primavera Puerto Varas,Puerto Varas,hostal,38123.0,7.9,1
Residencial Sur Puerto Varas,Puerto Varas,hostal,35680.0,6.6,1
Residencial Sur Puerto Varas,Puerto Varas,hostal,41404.0,9.0,0
Residencial Vista Hermosa Puerto Varas,Puerto Varas,hostal,42554.0,9.5,0
Residencial Vista Hermosa Puerto Varas,Puerto Varas,hostal,37288.0,9.7,0
Weisserhaus,Puerto Varas,hostal,138545.0,8.9,2
HOSTAL BOUTIQUE TERRA ANTARCTICA,Punta Arenas,hostal,49573.0,8.8,0
Haiken Hostal,Punta Arenas,hostal,160602.0,8.6,2
Hostal Andino Punta Arenas,Punta Arenas,hostal,41598.0,9.4,0
Hostal Andino Punta Arenas,Punta Arenas,hostal,26080.0,8.4,0
Hostal Boutique Puerta Roja,Punta Arenas,hostal,74764.0,8.9,0
Hostal Central Punta Arenas,Punta Arenas,hostal,21844.0,9.3,0
Hostal Central Punta Arenas,Punta Arenas,hostal,33812.0,9.6,0
Hostal Costanera Punta Arenas,Punta Arenas,hostal,38843.0,8.5,0
Hostal Costanera Punta Arenas,Punta Arenas,hostal,39603.0,7.2,1
Hostal Del Mar Punta Arenas,Punta Arenas,hostal,35639.0,7.1,1
Hostal Del Mar Punta Arenas,Punta Arenas,hostal,25237.0,7.5,1
Hostal Host Patagonia,Punta Arenas,hostal,26815.0,9.8,0
Hostal Micalvi,Punta Arenas,hostal,22000.0,8.9,0
Hostal Norte Punta Arenas,Punta Arenas,hostal,21844.0,7.5,1
Hostal Norte Punta Arenas,Punta Arenas,hostal,25138.0,7.2,1
Hostal Plaza Punta Arenas,Punta Arenas,hostal,21844.0,7.7,1
Hostal Plaza Punta Arenas,Punta Arenas,hostal,39346.0,8.2,1
Hostal Primavera Punta Arenas,Punta Arenas,hostal,30182.0,8.8,0
Hostal Primavera Punta Arenas,Punta Arenas,hostal,28395.0,9.6,0
Hostal Sur Punta Arenas,Punta Arenas,hostal,26529.0,9.2,0
Hostal Ventisqueros,Punta Arenas,hostal,67132.0,9.0,0
Hostal Vista Hermosa Punta Arenas,Punta Arenas,hostal,44684.0,8.4,0
Hostal Vista Hermosa Punta Arenas,Punta Arenas,hostal,29408.0,8.3,0
Innata Casa Hostal,Punta Arenas,hostal,54756.0,9.1,0
Karol Hostal,Punta Arenas,hostal,126162.0,8.9,2
Refugio Austral,Punta Arenas,hostal,52000.0,9.8,0
Residencial Andino Punta Arenas,Punta Arenas,hostal,34848.0,7.8,1
Residencial Andino Punta Arenas,Punta Arenas,hostal,26488.0,8.7,0
Residencial Central Punta Arenas,Punta Arenas,hostal,42862.0,9.8,0
Residencial Central Punta Arenas,Punta Arenas,hostal,47690.0,8.7,0
Residencial Costanera Punta Arenas,Punta Arenas,hostal,35369.0,6.9,1
Residencial Del Mar Punta Arenas,Punta Arenas,hostal,41480.0,7.0,1
Residencial Del Mar Punta Arenas,Punta Arenas,hostal,33834.0,9.1,0
Residencial Norte Punta Arenas,Punta Arenas,hostal,29388.0,8.6,0
Residencial Plaza Punta Arenas,Punta Arenas,hostal,42665.0,9.2,0
Residencial Primavera Punta Arenas,Punta Arenas,hostal,28436.0,8.0,1
Residencial Primavera Punta Arenas,Punta Arenas,hostal,44473.0,8.8,0
Residencial Sur Punta Arenas,Punta Arenas,hostal,40307.0,7.9,1
Residencial Sur Punta Arenas,Punta Arenas,hostal,44136.0,9.2,0
Residencial Vista Hermosa Punta Arenas,Punta Arenas,hostal,38926.0,7.7,1
Residencial Vista Hermosa Punta Arenas,Punta Arenas,hostal,43650.0,8.9,0
hostal perez de arce,Punta Arenas,hostal,31680.0,9.1,0
Alojamiento san Francisco de Asis -Casa equipada con estacionamiento 2 dormitorios 2 baños,Rancagua,hostal,120336.0,10.0,0
Altavista Hostal,Rancagua,hostal,76500.0,9.2,0
Departamento Hospedaje Rancagua Centro,Rancagua,hostal,95073.0,8.0,1
Hermoso Depto Piscina,Rancagua,hostal,161058.0,8.4,2
Hostal Andino Rancagua,Rancagua,hostal,26775.0,6.7,1
Hostal Central Rancagua,Rancagua,hostal,22784.0,9.2,0
Hostal Costanera Rancagua,Rancagua,hostal,38007.0,7.5,1
Hostal Costanera Rancagua,Rancagua,hostal,26675.0,8.6,0
Hostal Del Mar Rancagua,Rancagua,hostal,26352.0,8.3,0
Hostal Del Mar Rancagua,Rancagua,hostal,38898.0,8.9,0
Hostal Nomade Renovado 2025,Rancagua,hostal,83300.0,7.7,1
Hostal Norte Rancagua,Rancagua,hostal,31957.0,8.0,1
Hostal Norte Rancagua,Rancagua,hostal,41928.0,7.5,1
Hostal Plaza Rancagua,Rancagua,hostal,43309.0,6.9,1
Hostal Plaza Rancagua,Rancagua,hostal,43350.0,7.8,1
Hostal Primavera Rancagua,Rancagua,hostal,26917.0,9.0,0
Hostal Sur Rancagua,Rancagua,hostal,24069.0,7.6,1
Hostal Sur Rancagua,Rancagua,hostal,35945.0,8.6,0
Hostal Vista Hermosa Rancagua,Rancagua,hostal,41617.0,7.0,1
Hostal Vista Hermosa Rancagua,Rancagua,hostal,24632.0,8.0,1
Hostal el Parrón,Rancagua,hostal,86400.0,7.7,1
Rancagua lindo Departamento Familiar y Empresas con Parking y Wifi,Rancagua,hostal,72476.0,9.5,0
Residencial Andino Rancagua,Rancagua,hostal,30041.0,7.2,1
Residencial Andino Rancagua,Rancagua,hostal,29750.0,7.9,1
Residencial Central Rancagua,Rancagua,hostal,34981.0,9.8,0
Residencial Central Rancagua,Rancagua,hostal,28337.0,8.5,0
Residencial Costanera Rancagua,Rancagua,hostal,36689.0,8.2,1
Residencial Del Mar Rancagua,Rancagua,hostal,32141.0,7.0,1
Residencial Norte Rancagua,Rancagua,hostal,31308.0,7.2,1
Residencial Norte Rancagua,Rancagua,hostal,29624.0,8.6,0
Residencial Plaza Rancagua,Rancagua,hostal,25916.0,6.8,1
Residencial Plaza Rancagua,Rancagua,hostal,26436.0,9.2,0
Residencial Primavera Rancagua,Rancagua,hostal,38560.0,8.4,0
Residencial Primavera Rancagua,Rancagua,hostal,32486.0,7.1,1
Residencial Sur Rancagua,Rancagua,hostal,24072.0,8.9,0
Residencial Vista Hermosa Rancagua,Rancagua,hostal,32844.0,9.2,0
Residencial Vista Hermosa Rancagua,Rancagua,hostal,31069.0,7.1,1
City Express by Marriott Santiago Aeropuerto,Santiago,hostal,81053.0,8.2,1
Courtyard by Marriott Santiago Airport,Santiago,hostal,85898.0,8.2,1
Edificio O2,Santiago,hostal,130200.0,9.5,0
Forest Hostel,Santiago,hostal,75240.0,9.9,0
Hostal Andino Santiago,Santiago,hostal,43563.0,7.0,1
Hostal Central Santiago,Santiago,hostal,24378.0,9.6,0
Hostal Central Santiago,Santiago,hostal,27694.0,7.1,1
Hostal Costanera Santiago,Santiago,hostal,30162.0,8.5,0
Hostal Costanera Santiago,Santiago,hostal,32925.0,8.2,1
Hostal Del Mar Santiago,Santiago,hostal,32091.0,8.8,0
Hostal Del Mar Santiago,Santiago,hostal,33271.0,8.3,0
Hostal Norte Santiago,Santiago,hostal,43280.0,7.3,1
Hostal Plaza Santiago,Santiago,hostal,35299.0,8.5,0
Hostal Plaza Santiago,Santiago,hostal,46969.0,9.1,0
Hostal Primavera Santiago,Santiago,hostal,30550.0,6.9,1
Hostal Primavera Santiago,Santiago,hostal,44072.0,9.3,0
Hostal Sur Santiago,Santiago,hostal,43291.0,7.3,1
Hostal Sur Santiago,Santiago,hostal,43504.0,8.6,0
Hostal Vista Hermosa Santiago,Santiago,hostal,43895.0,9.2,0
Hostal Vista Hermosa Santiago,Santiago,hostal,22866.0,7.4,1
NH Ciudad de Santiago,Santiago,hostal,148442.0,8.6,2
NOI Vitacura,Santiago,hostal,174086.0,7.8,2
Rentasuite Lyon,Santiago,hostal,102211.0,8.8,0
Residencial Andino Santiago,Santiago,hostal,27703.0,6.6,1
Residencial Andino Santiago,Santiago,hostal,25150.0,7.7,1
Residencial Central Santiago,Santiago,hostal,21844.0,7.1,1
Residencial Central Santiago,Santiago,hostal,31700.0,9.6,0
Residencial Costanera Santiago,Santiago,hostal,24145.0,6.7,1
Residencial Costanera Santiago,Santiago,hostal,28977.0,7.2,1
Residencial Del Mar Santiago,Santiago,hostal,30318.0,7.0,1
Residencial Del Mar Santiago,Santiago,hostal,30821.0,8.2,1
Residencial Norte Santiago,Santiago,hostal,36006.0,7.1,1
Residencial Norte Santiago,Santiago,hostal,26825.0,8.6,0
Residencial Plaza Santiago,Santiago,hostal,39593.0,7.7,1
Residencial Plaza Santiago,Santiago,hostal,38983.0,9.3,0
Residencial Primavera Santiago,Santiago,hostal,37450.0,8.2,1
Residencial Primavera Santiago,Santiago,hostal,38919.0,9.0,0
Residencial Sur Santiago,Santiago,hostal,35262.0,9.8,0
Residencial Sur Santiago,Santiago,hostal,24998.0,9.6,0
Residencial Vista Hermosa Santiago,Santiago,hostal,43564.0,7.5,1
Stylish Oasis for Five in Guardia Vieja,Santiago,hostal,154511.0,8.7,2
Wyndham Santiago Aeropuerto,Santiago,hostal,98425.0,8.9,0
ibis Santiago Providencia,Santiago,hostal,133000.0,7.6,1
A pasos de Ruta Cinco y Universidad,Talca,hostal,39420.0,8.9,0
Departamento amoblado,Talca,hostal,40560.0,8.8,0
Departamento en Talca con 2 dormitorios,Talca,hostal,64000.0,9.6,0
Hostal Andino Talca,Talca,hostal,28436.0,9.1,0
Hostal Andino Talca,Talca,hostal,23641.0,7.6,1
Hostal Casa Azul,Talca,hostal,68503.0,7.7,1
Hostal Central Talca,Talca,hostal,31289.0,8.1,1
Hostal Central Talca,Talca,hostal,38330.0,9.4,0
Hostal Costanera Talca,Talca,hostal,30209.0,9.4,0
Hostal Costanera Talca,Talca,hostal,27276.0,8.5,0
Hostal Del Mar Talca,Talca,hostal,41797.0,6.7,1
Hostal Ibiza Talca,Talca,hostal,40000.0,9.3,0
Hostal Norte Talca,Talca,hostal,38307.0,7.6,1
Hostal Norte Talca,Talca,hostal,30923.0,8.3,0
Hostal Pehuenche,Talca,hostal,49898.0,8.6,0
Hostal Plaza Maule,Talca,hostal,43399.0,8.2,1
Hostal Plaza Talca,Talca,hostal,43228.0,9.0,0
Hostal Primavera Talca,Talca,hostal,23649.0,8.2,1
Hostal Sur Talca,Talca,hostal,21844.0,7.1,1
Hostal Sur Talca,Talca,hostal,25755.0,7.5,1
Hostal Vista Hermosa Talca,Talca,hostal,39872.0,9.6,0
Hostal Vista Hermosa Talca,Talca,hostal,33539.0,9.1,0
Hostal terminal,Talca,hostal,30000.0,7.4,1
Hostel 1760,Talca,hostal,33349.0,8.2,1
Oriente Hostal,Talca,hostal,42000.0,7.6,1
Residencial Andino Talca,Talca,hostal,35222.0,9.0,0
Residencial Andino Talca,Talca,hostal,34487.0,9.0,0
Residencial Central Talca,Talca,hostal,22599.0,9.1,0
Residencial Costanera Talca,Talca,hostal,41016.0,8.8,0
Residencial Costanera Talca,Talca,hostal,31102.0,7.1,1
Residencial Del Mar Talca,Talca,hostal,21844.0,7.8,1
Residencial Del Mar Talca,Talca,hostal,24203.0,8.6,0
Residencial Norte Talca,Talca,hostal,29676.0,7.8,1
Residencial Norte Talca,Talca,hostal,24376.0,8.3,0
Residencial Plaza Talca,Talca,hostal,28141.0,9.5,0
Residencial Primavera Talca,Talca,hostal,30823.0,9.6,0
Residencial Primavera Talca,Talca,hostal,29182.0,9.6,0
Residencial Sur Talca,Talca,hostal,27519.0,7.0,1
Residencial Vista Hermosa Talca,Talca,hostal,24611.0,8.8,0
Residencial Vista Hermosa Talca,Talca,hostal,31608.0,7.8,1
Alojamiento el Arrayán,Temuco,hostal,50000.0,9.9,0
Centro Temuco,Temuco,hostal,38634.0,9.6,0
Excelente ubicación y acogedor,Temuco,hostal,27550.0,7.2,1
Hostal Andino Temuco,Temuco,hostal,35141.0,8.7,0
Hostal Central Temuco,Temuco,hostal,29440.0,7.7,1
Hostal Central Temuco,Temuco,hostal,32364.0,9.3,0
Hostal Costanera Temuco,Temuco,hostal,21844.0,6.6,1
Hostal Costanera Temuco,Temuco,hostal,34783.0,9.0,0
Hostal Del Mar Temuco,Temuco,hostal,31882.0,9.1,0
Hostal Edificio Kuramochi,Temuco,hostal,32000.0,9.3,0
Hostal La Cumbre,Temuco,hostal,43352.0,8.7,0
Hostal Mackay Temuco,Temuco,hostal,42054.0,8.2,1
Hostal Norte Temuco,Temuco,hostal,42146.0,8.2,1
Hostal Plaza Temuco,Temuco,hostal,25704.0,7.0,1
Hostal Plaza Temuco,Temuco,hostal,32822.0,9.1,0
Hostal Primavera Temuco,Temuco,hostal,37209.0,9.1,0
Hostal Sur Temuco,Temuco,hostal,22013.0,9.5,0
Hostal Sur Temuco,Temuco,hostal,47355.0,9.4,0
Hostal Vista Hermosa Temuco,Temuco,hostal,44656.0,9.5,0
Hostal Vista Hermosa Temuco,Temuco,hostal,43799.0,7.9,1
Residencial Andino Temuco,Temuco,hostal,25532.0,9.4,0
Residencial Andino Temuco,Temuco,hostal,28073.0,7.6,1
Residencial Central Temuco,Temuco,hostal,30479.0,8.6,0
Residencial Central Temuco,Temuco,hostal,22036.0,8.2,1
Residencial Costanera Temuco,Temuco,hostal,27979.0,8.2,1
Residencial Costanera Temuco,Temuco,hostal,35646.0,9.5,0
Residencial Del Mar Temuco,Temuco,hostal,33277.0,7.4,1
Residencial Del Mar Temuco,Temuco,hostal,37310.0,9.7,0
Residencial Norte Temuco,Temuco,hostal,28890.0,8.6,0
Residencial Plaza Temuco,Temuco,hostal,29797.0,8.1,1
Residencial Primavera Temuco,Temuco,hostal,21880.0,7.7,1
Residencial Primavera Temuco,Temuco,hostal,24957.0,7.1,1
Residencial Sur Temuco,Temuco,hostal,30111.0,8.4,0
Residencial Vista Hermosa Temuco,Temuco,hostal,22718.0,8.4,0
Bercy,Valdivia,hostal,35700.0,9.6,0
Casa de la Ribera Rengo,Valdivia,hostal,161182.0,8.5,2
Dpto central y remodelado,Valdivia,hostal,113400.0,8.8,0
Hostal 1009 Valdivia,Valdivia,hostal,45202.0,9.2,0
Hostal Andino Valdivia,Valdivia,hostal,31973.0,9.3,0
